LAT,LON
37.97961,24.25346,
37.97961,24.25344,
37.97961,24.25345,
37.97961,24.25346,
37.97960,24.25356,
37.97963,24.25360,
37.97963,24.25356,
37.97963,24.25355,
37.97963,24.25354,
37.97961,24.25348,
37.97963,24.25346,
37.97963,24.25336,
37.97963,24.25340,
37.97961,24.25340,
37.97963,24.25340,
37.97961,24.25345,
37.97960,24.25348,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25350,
37.97961,24.25352,
37.97961,24.25350,
37.97961,24.25348,
37.97961,24.25342,
37.97961,24.25338,
37.97963,24.25335,
37.97961,24.25336,
37.97961,24.25338,
37.97961,24.25340,
37.97961,24.25345,
37.97960,24.25346,
37.97960,24.25354,
37.97960,24.25352,
37.97961,24.25352,
37.97961,24.25350,
37.97961,24.25348,
37.97963,24.25345,
37.97961,24.25350,
37.97961,24.25342,
37.97961,24.25340,
37.97963,24.25336,
37.97961,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25342,
37.97963,24.25344,
37.97963,24.25345,
37.97963,24.25350,
37.97963,24.25352,
37.97961,24.25354,
37.97960,24.25356,
37.97960,24.25355,
37.97960,24.25354,
37.97950,24.25350,
37.97961,24.25355,
37.97961,24.25346,
37.97961,24.25344,
37.97961,24.25342,
37.97963,24.25344,
37.97961,24.25344,
37.97963,24.25346,
37.97961,24.25355,
37.97961,24.25358,
37.97963,24.25360,
37.97963,24.25360,
37.97963,24.25362,
37.97963,24.25358,
37.97963,24.25356,
37.97961,24.25355,
37.97961,24.25346,
37.97961,24.25344,
37.97963,24.25335,
37.97963,24.25342,
37.97963,24.25336,
37.97963,24.25338,
37.97963,24.25338,
37.97961,24.25348,
37.97961,24.25350,
37.97961,24.25348,
37.97961,24.25348,
37.97961,24.25348,
37.97961,24.25346,
37.97960,24.25344,
37.97960,24.25342,
37.97960,24.25338,
37.97960,24.25343,
37.97961,24.25340,
37.97961,24.25342,
37.97963,24.25344,
37.97963,24.25345,
37.97963,24.25346,
37.97963,24.25348,
37.97961,24.25350,
37.97961,24.25350,
37.97961,24.25352,
37.97961,24.25354,
37.97960,24.25355,
37.97960,24.25362,
37.97961,24.25355,
37.97961,24.25348,
37.97961,24.25336,
37.97961,24.25335,
37.97963,24.25334,
37.97965,24.25334,
37.97963,24.25338,
37.97961,24.25346,
37.97961,24.25345,
37.97961,24.25346,
37.97961,24.25346,
37.97961,24.25352,
37.97961,24.25352,
37.97961,24.25352,
37.97961,24.25352,
37.97961,24.25352,
37.97961,24.25352,
37.97960,24.25350,
37.97960,24.25350,
37.97960,24.25348,
37.97960,24.25340,
37.97960,24.25338,
37.97960,24.25336,
37.97960,24.25335,
37.97961,24.25331,
37.97961,24.25336,
37.97961,24.25335,
37.97964,24.25330,
37.97965,24.25330,
37.97965,24.25332,
37.97963,24.25335,
37.97963,24.25336,
37.97960,24.25346,
37.97960,24.25348,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25350,
37.97960,24.25350,
37.97960,24.25350,
37.97960,24.25348,
37.97960,24.25346,
37.97961,24.25340,
37.97961,24.25340,
37.97961,24.25331,
37.97961,24.25336,
37.97963,24.25334,
37.97963,24.25334,
37.97963,24.25333,
37.97963,24.25334,
37.97963,24.25335,
37.97963,24.25335,
37.97963,24.25336,
37.97963,24.25340,
37.97963,24.25342,
37.97960,24.25352,
37.97960,24.25353,
37.97961,24.25348,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25348,
37.97961,24.25338,
37.97961,24.25336,
37.97961,24.25342,
37.97963,24.25336,
37.97963,24.25336,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25340,
37.97963,24.25340,
37.97963,24.25342,
37.97961,24.25340,
37.97963,24.25345,
37.97960,24.25356,
37.97960,24.25356,
37.97960,24.25356,
37.97960,24.25355,
37.97960,24.25355,
37.97960,24.25355,
37.97960,24.25355,
37.97960,24.25355,
37.97960,24.25355,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25353,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25348,
37.97960,24.25348,
37.97960,24.25350,
37.97960,24.25345,
37.97960,24.25345,
37.97960,24.25343,
37.97958,24.25342,
37.97960,24.25338,
37.97960,24.25336,
37.97960,24.25335,
37.97961,24.25331,
37.97963,24.25328,
37.97961,24.25333,
37.97965,24.25328,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25330,
37.97963,24.25331,
37.97963,24.25332,
37.97963,24.25334,
37.97963,24.25332,
37.97963,24.25332,
37.97963,24.25340,
37.97963,24.25340,
37.97961,24.25348,
37.97961,24.25345,
37.97960,24.25358,
37.97961,24.25352,
37.97961,24.25360,
37.97961,24.25358,
37.97961,24.25358,
37.97961,24.25354,
37.97960,24.25352,
37.97960,24.25350,
37.97959,24.25348,
37.97960,24.25346,
37.97960,24.25346,
37.97960,24.25352,
37.97960,24.25354,
37.97960,24.25354,
37.97960,24.25354,
37.97961,24.25360,
37.97960,24.25360,
37.97960,24.25358,
37.97960,24.25356,
37.97960,24.25355,
37.97961,24.25350,
37.97961,24.25338,
37.97961,24.25335,
37.97963,24.25334,
37.97963,24.25338,
37.97963,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25338,
37.97960,24.25350,
37.97960,24.25354,
37.97961,24.25348,
37.97961,24.25348,
37.97961,24.25358,
37.97963,24.25363,
37.97961,24.25363,
37.97961,24.25367,
37.97961,24.25373,
37.97961,24.25375,
37.97961,24.25368,
37.97965,24.25375,
37.97963,24.25372,
37.97963,24.25370,
37.97963,24.25365,
37.97960,24.25354,
37.97960,24.25350,
37.97960,24.25346,
37.97960,24.25344,
37.97960,24.25340,
37.97963,24.25338,
37.97963,24.25335,
37.97965,24.25334,
37.97963,24.25336,
37.97963,24.25332,
37.97963,24.25334,
37.97961,24.25334,
37.97961,24.25336,
37.97960,24.25336,
37.97963,24.25335,
37.97961,24.25346,
37.97961,24.25346,
37.97960,24.25355,
37.97959,24.25355,
37.97959,24.25354,
37.97959,24.25352,
37.97959,24.25350,
37.97959,24.25348,
37.97959,24.25345,
37.97961,24.25340,
37.97961,24.25338,
37.97963,24.25332,
37.97963,24.25334,
37.97961,24.25335,
37.97961,24.25336,
37.97961,24.25338,
37.97963,24.25340,
37.97961,24.25336,
37.97963,24.25342,
37.97963,24.25348,
37.97961,24.25350,
37.97961,24.25352,
37.97961,24.25356,
37.97961,24.25352,
37.97960,24.25362,
37.97960,24.25358,
37.97960,24.25356,
37.97960,24.25354,
37.97959,24.25352,
37.97959,24.25350,
37.97959,24.25348,
37.97959,24.25346,
37.97960,24.25350,
37.97960,24.25348,
37.97960,24.25340,
37.97960,24.25336,
37.97960,24.25335,
37.97960,24.25338,
37.97960,24.25336,
37.97963,24.25336,
37.97963,24.25338,
37.97963,24.25340,
37.97963,24.25342,
37.97961,24.25348,
37.97961,24.25352,
37.97961,24.25355,
37.97963,24.25356,
37.97963,24.25362,
37.97961,24.25365,
37.97961,24.25363,
37.97961,24.25362,
37.97961,24.25362,
37.97961,24.25358,
37.97961,24.25358,
37.97961,24.25356,
37.97960,24.25354,
37.97960,24.25343,
37.97963,24.25333,
37.97963,24.25331,
37.97964,24.25331,
37.97966,24.25330,
37.97966,24.25328,
37.97968,24.25330,
37.97966,24.25334,
37.97965,24.25335,
37.97965,24.25338,
37.97965,24.25340,
37.97965,24.25336,
37.97963,24.25342,
37.97965,24.25338,
37.97963,24.25340,
37.97960,24.25346,
37.97960,24.25346,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25340,
37.97958,24.25345,
37.97963,24.25342,
37.97958,24.25343,
37.97960,24.25336,
37.97960,24.25335,
37.97961,24.25335,
37.97960,24.25338,
37.97960,24.25338,
37.97963,24.25335,
37.97963,24.25336,
37.97963,24.25336,
37.97963,24.25336,
37.97963,24.25336,
37.97963,24.25338,
37.97963,24.25338,
37.97963,24.25338,
37.97963,24.25338,
37.97963,24.25338,
37.97964,24.25342,
37.97966,24.25345,
37.97966,24.25345,
37.97965,24.25346,
37.97964,24.25346,
37.97965,24.25350,
37.97965,24.25345,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25355,
37.97960,24.25354,
37.97960,24.25353,
37.97960,24.25352,
37.97960,24.25352,
37.97960,24.25350,
37.97960,24.25350,
37.97960,24.25346,
37.97960,24.25346,
37.97960,24.25345,
37.97961,24.25345,
37.97960,24.25348,
37.97963,24.25346,
37.97963,24.25348,
37.97961,24.25346,
37.97961,24.25346,
37.97961,24.25346,
37.97961,24.25346,
37.97961,24.25346,
37.97961,24.25352,
37.97961,24.25354,
37.97963,24.25355,
37.97963,24.25354,
37.97963,24.25356,
37.97963,24.25358,
37.97963,24.25354,
37.97964,24.25358,
37.97963,24.25353,
37.97964,24.25358,
37.97964,24.25358,
37.97963,24.25354,
37.97963,24.25354,
37.97963,24.25354,
37.97963,24.25354,
37.97963,24.25354,
37.97966,24.25358,
37.97966,24.25358,
37.97966,24.25358,
37.97966,24.25356,
37.97966,24.25356,
37.97966,24.25356,
37.97966,24.25356,
37.97966,24.25356,
37.97966,24.25356,
37.97966,24.25354,
37.97966,24.25354,
37.97966,24.25354,
37.97964,24.25354,
37.97964,24.25353,
37.97964,24.25353,
37.97964,24.25352,
37.97963,24.25348,
37.97960,24.25343,
37.97960,24.25340,
37.97961,24.25345,
37.97961,24.25345,
37.97963,24.25340,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97966,24.25336,
37.97965,24.25336,
37.97964,24.25336,
37.97964,24.25336,
37.97965,24.25336,
37.97965,24.25338,
37.97964,24.25338,
37.97965,24.25338,
37.97964,24.25338,
37.97963,24.25338,
37.97961,24.25340,
37.97960,24.25342,
37.97960,24.25343,
37.97960,24.25345,
37.97960,24.25346,
37.97960,24.25346,
37.97960,24.25346,
37.97960,24.25348,
37.97960,24.25348,
37.97960,24.25348,
37.97960,24.25348,
37.97960,24.25350,
37.97960,24.25350,
37.97960,24.25345,
37.97960,24.25345,
37.97960,24.25345,
37.97961,24.25350,
37.97960,24.25352,
37.97960,24.25353,
37.97960,24.25353,
37.97960,24.25353,
37.97960,24.25353,
37.97960,24.25353,
37.97960,24.25355,
37.97960,24.25356,
37.97960,24.25356,
37.97960,24.25358,
37.97960,24.25358,
37.97960,24.25360,
37.97961,24.25360,
37.97960,24.25353,
37.97960,24.25355,
37.97961,24.25358,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25356,
37.97961,24.25355,
37.97961,24.25354,
37.97961,24.25354,
37.97960,24.25355,
37.97960,24.25355,
37.97960,24.25354,
37.97958,24.25348,
37.97958,24.25346,
37.97958,24.25345,
37.97958,24.25345,
37.97960,24.25343,
37.97960,24.25342,
37.97960,24.25346,
37.97960,24.25346,
37.97961,24.25335,
37.97961,24.25331,
37.97963,24.25327,
37.97964,24.25325,
37.97965,24.25325,
37.97966,24.25323,
37.97964,24.25325,
37.97964,24.25325,
37.97964,24.25325,
37.97964,24.25325,
37.97964,24.25325,
37.97964,24.25327,
37.97964,24.25328,
37.97963,24.25330,
37.97963,24.25332,
37.97963,24.25340,
37.97961,24.25352,
37.97961,24.25350,
37.97961,24.25350,
37.97961,24.25350,
37.97961,24.25350,
37.97963,24.25345,
37.97963,24.25345,
37.97961,24.25336,
37.97961,24.25336,
37.97961,24.25335,
37.97961,24.25335,
37.97961,24.25338,
37.97961,24.25338,
37.97963,24.25335,
37.97965,24.25336,
37.97966,24.25338,
37.97966,24.25342,
37.97966,24.25342,
37.97965,24.25344,
37.97965,24.25345,
37.97965,24.25346,
37.97963,24.25350,
37.97961,24.25355,
37.97961,24.25358,
37.97961,24.25360,
37.97963,24.25360,
37.97963,24.25362,
37.97963,24.25354,
37.97963,24.25360,
37.97963,24.25358,
37.97963,24.25356,
37.97963,24.25355,
37.97963,24.25354,
37.97961,24.25342,
37.97961,24.25338,
37.97961,24.25336,
37.97963,24.25336,
37.97963,24.25335,
37.97963,24.25335,
37.97963,24.25342,
37.97965,24.25338,
37.97963,24.25340,
37.97963,24.25345,
37.97963,24.25345,
37.97961,24.25348,
37.97961,24.25352,
37.97961,24.25355,
37.97963,24.25356,
37.97961,24.25367,
37.97961,24.25368,
37.97960,24.25363,
37.97960,24.25362,
37.97961,24.25360,
37.97961,24.25356,
37.97961,24.25354,
37.97963,24.25342,
37.97961,24.25340,
37.97960,24.25342,
37.97960,24.25344,
37.97961,24.25344,
37.97961,24.25345,
37.97961,24.25348,
37.97961,24.25354,
37.97961,24.25356,
37.97961,24.25350,
37.97963,24.25356,
37.97963,24.25354,
37.97963,24.25352,
37.97963,24.25350,
37.97963,24.25342,
37.97963,24.25340,
37.97963,24.25345,
37.97963,24.25344,
37.97965,24.25334,
37.97965,24.25336,
37.97963,24.25342,
37.97961,24.25352,
37.97961,24.25355,
37.97963,24.25356,
37.97963,24.25360,
37.97963,24.25354,
37.97961,24.25365,
37.97961,24.25362,
37.97961,24.25360,
37.97961,24.25358,
37.97963,24.25342,
37.97963,24.25344,
37.97965,24.25336,
37.97965,24.25338,
37.97965,24.25340,
37.97966,24.25340,
37.97966,24.25342,
37.97966,24.25345,
37.97966,24.25345,
37.97965,24.25345,
37.97965,24.25346,
37.97963,24.25348,
37.97961,24.25356,
37.97961,24.25358,
37.97961,24.25362,
37.97961,24.25363,
37.97961,24.25365,
37.97963,24.25367,
37.97963,24.25362,
37.97965,24.25367,
37.97963,24.25363,
37.97963,24.25362,
37.97961,24.25360,
37.97960,24.25344,
37.97961,24.25342,
37.97961,24.25338,
37.97961,24.25335,
37.97965,24.25328,
37.97965,24.25330,
37.97965,24.25332,
37.97963,24.25332,
37.97965,24.25335,
37.97965,24.25338,
37.97963,24.25338,
37.97963,24.25342,
37.97961,24.25346,
37.97963,24.25346,
37.97963,24.25344,
37.97961,24.25340,
37.97960,24.25340,
37.97960,24.25342,
37.97961,24.25344,
37.97961,24.25345,
37.97963,24.25345,
37.97961,24.25345,
37.97965,24.25352,
37.97963,24.25354,
37.97963,24.25355,
37.97961,24.25355,
37.97961,24.25358,
37.97961,24.25362,
37.97961,24.25363,
37.97961,24.25365,
37.97961,24.25367,
37.97963,24.25367,
37.97961,24.25362,
37.97965,24.25367,
37.97963,24.25363,
37.97963,24.25363,
37.97963,24.25362,
37.97963,24.25360,
37.97961,24.25342,
37.97961,24.25338,
37.97963,24.25336,
37.97963,24.25332,
37.97963,24.25338,
37.97965,24.25334,
37.97965,24.25335,
37.97963,24.25335,
37.97963,24.25340,
37.97963,24.25352,
37.97963,24.25354,
37.97963,24.25348,
37.97963,24.25350,
37.97961,24.25356,
37.97961,24.25352,
37.97960,24.25354,
37.97960,24.25352,
37.97961,24.25352,
37.97960,24.25348,
37.97960,24.25346,
37.97960,24.25344,
37.97961,24.25342,
37.97961,24.25338,
37.97963,24.25338,
37.97964,24.25335,
37.97963,24.25340,
37.97963,24.25340,
37.97963,24.25327,
37.97963,24.25327,
37.97963,24.25325,
37.97965,24.25323,
37.97964,24.25323,
37.97964,24.25323,
37.97966,24.25321,
37.97966,24.25321,
37.97964,24.25328,
37.97966,24.25321,
37.97966,24.25321,
37.97968,24.25321,
37.97968,24.25321,
37.97964,24.25327,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25327,
37.97968,24.25328,
37.97966,24.25333,
37.97961,24.25346,
37.97961,24.25348,
37.97961,24.25350,
37.97961,24.25352,
37.97963,24.25345,
37.97961,24.25356,
37.97961,24.25358,
37.97961,24.25365,
37.97961,24.25366,
37.97961,24.25366,
37.97963,24.25366,
37.97963,24.25367,
37.97963,24.25367,
37.97963,24.25365,
37.97963,24.25365,
37.97963,24.25363,
37.97963,24.25363,
37.97963,24.25363,
37.97963,24.25363,
37.97963,24.25363,
37.97963,24.25363,
37.97963,24.25362,
37.97963,24.25362,
37.97963,24.25362,
37.97963,24.25360,
37.97963,24.25360,
37.97963,24.25358,
37.97961,24.25356,
37.97961,24.25353,
37.97960,24.25345,
37.97960,24.25343,
37.97961,24.25340,
37.97961,24.25338,
37.97961,24.25336,
37.97963,24.25335,
37.97963,24.25335,
37.97965,24.25334,
37.97965,24.25332,
37.97963,24.25338,
37.97963,24.25338,
37.97965,24.25335,
37.97966,24.25330,
37.97966,24.25330,
37.97965,24.25332,
37.97964,24.25331,
37.97965,24.25332,
37.97964,24.25331,
37.97965,24.25332,
37.97964,24.25331,
37.97964,24.25331,
37.97961,24.25335,
37.97961,24.25336,
37.97961,24.25338,
37.97961,24.25338,
37.97961,24.25340,
37.97961,24.25340,
37.97961,24.25342,
37.97961,24.25343,
37.97961,24.25344,
37.97961,24.25340,
37.97961,24.25343,
37.97961,24.25342,
37.97961,24.25342,
37.97961,24.25340,
37.97961,24.25340,
37.97961,24.25340,
37.97961,24.25340,
37.97961,24.25340,
37.97963,24.25330,
37.97963,24.25328,
37.97964,24.25327,
37.97964,24.25325,
37.97966,24.25325,
37.97966,24.25323,
37.97968,24.25323,
37.97968,24.25323,
37.97966,24.25327,
37.97966,24.25327,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97966,24.25327,
37.97966,24.25327,
37.97966,24.25327,
37.97966,24.25327,
37.97966,24.25327,
37.97964,24.25333,
37.97964,24.25333,
37.97963,24.25340,
37.97963,24.25343,
37.97963,24.25345,
37.97963,24.25346,
37.97963,24.25346,
37.97964,24.25348,
37.97964,24.25343,
37.97961,24.25348,
37.97960,24.25346,
37.97960,24.25346,
37.97960,24.25345,
37.97960,24.25345,
37.97961,24.25345,
37.97961,24.25345,
37.97960,24.25340,
37.97960,24.25338,
37.97961,24.25335,
37.97961,24.25335,
37.97963,24.25333,
37.97963,24.25333,
37.97963,24.25332,
37.97964,24.25331,
37.97964,24.25331,
37.97963,24.25336,
37.97964,24.25331,
37.97966,24.25331,
37.97966,24.25331,
37.97963,24.25335,
37.97963,24.25335,
37.97963,24.25335,
37.97968,24.25333,
37.97966,24.25333,
37.97966,24.25333,
37.97966,24.25335,
37.97966,24.25335,
37.97966,24.25335,
37.97966,24.25335,
37.97966,24.25335,
37.97966,24.25335,
37.97966,24.25335,
37.97964,24.25335,
37.97964,24.25335,
37.97964,24.25336,
37.97964,24.25336,
37.97963,24.25340,
37.97963,24.25338,
37.97963,24.25338,
37.97963,24.25338,
37.97965,24.25335,
37.97965,24.25335,
37.97964,24.25335,
37.97964,24.25333,
37.97964,24.25333,
37.97964,24.25331,
37.97966,24.25328,
37.97966,24.25327,
37.97966,24.25325,
37.97966,24.25328,
37.97968,24.25323,
37.97968,24.25323,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25325,
37.97968,24.25327,
37.97968,24.25327,
37.97968,24.25327,
37.97968,24.25328,
37.97968,24.25330,
37.97966,24.25330,
37.97966,24.25332,
37.97966,24.25331,
37.97964,24.25333,
37.97965,24.25335,
37.97963,24.25336,
37.97963,24.25342,
37.97961,24.25345,
37.97961,24.25346,
37.97961,24.25346,
37.97961,24.25342,
37.97961,24.25340,
37.97961,24.25338,
37.97963,24.25330,
37.97964,24.25328,
37.97966,24.25327,
37.97966,24.25327,
37.97964,24.25330,
37.97966,24.25328,
37.97965,24.25330,
37.97965,24.25332,
37.97965,24.25334,
37.97963,24.25336,
37.97963,24.25338,
37.97963,24.25344,
37.97965,24.25348,
37.97965,24.25352,
37.97965,24.25352,
37.97963,24.25355,
37.97961,24.25355,
37.97961,24.25356,
37.97961,24.25358,
37.97961,24.25360,
37.97961,24.25362,
37.97963,24.25360,
37.97961,24.25358,
37.97961,24.25356,
37.97961,24.25355,
37.97961,24.25354,
37.97963,24.25345,
37.97963,24.25344,
37.97963,24.25342,
37.97965,24.25338,
37.97965,24.25344,
37.97966,24.25336,
37.97965,24.25342,
37.97968,24.25336,
37.97965,24.25338,
37.97965,24.25340,
37.97960,24.25346,
37.97960,24.25348,
37.97960,24.25350,
37.97960,24.25352,
37.97960,24.25355,
37.97961,24.25356,
37.97961,24.25358,
37.97963,24.25356,
37.97963,24.25355,
37.97963,24.25354,
37.97963,24.25352,
37.97963,24.25346,
37.97963,24.25342,
